,Step,Reward,ENV,ACTION-BUFFER-SIZE,PROJECTION,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,TIME-SIG,SEED
238,37500,334.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,2
239,40000,360.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,2
240,42500,400.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,2
241,45000,312.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,2
242,47500,368.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,2
243,50000,376.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,2
244,52500,572.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,2
245,55000,488.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,2
246,57500,496.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,2
247,60000,592.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,2
248,62500,540.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,2
249,65000,356.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,2
250,67500,642.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,2
251,70000,440.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,2
252,72500,408.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,2
253,75000,522.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,2
254,77500,394.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,2
255,80000,602.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,2
256,2500,226.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,0
257,5000,272.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,0
258,7500,294.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,0
259,10000,350.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,0
260,12500,306.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,0
261,15000,260.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,0
262,17500,258.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,0
263,20000,262.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,0
264,22500,262.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,0
265,25000,282.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,0
266,27500,284.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,0
267,30000,328.0,alien,80000,sparse,False,100,1,0.95,0,0.1,250,False,2,False,20,100,0
