,Step,Reward,ENV,ACTION-BUFFER-SIZE,PROJECTION,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,TIME-SIG,SEED
60,72500,492.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,3
61,75000,458.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,3
62,77500,522.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,3
63,80000,522.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,3
64,2500,286.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
65,5000,302.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
66,7500,304.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
67,10000,326.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
68,12500,360.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
69,15000,360.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
70,17500,350.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
71,20000,368.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
72,22500,354.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
73,25000,352.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
74,27500,374.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
75,30000,360.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
76,32500,360.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
77,35000,354.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
78,37500,284.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
79,40000,270.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
80,42500,302.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
81,45000,308.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
