,Step,Reward,ENV,ACTION-BUFFER-SIZE,PROJECTION,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,TIME-SIG,SEED
121,65000,628.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
122,67500,580.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
123,70000,590.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
124,72500,630.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
125,75000,588.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
126,77500,618.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
127,80000,638.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
128,2500,314.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
129,5000,314.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
130,7500,546.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
131,10000,504.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
132,12500,410.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
133,15000,644.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
134,17500,348.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
135,20000,388.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
136,22500,536.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
137,25000,500.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
138,27500,668.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
139,30000,492.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
140,32500,654.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
141,35000,510.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
142,37500,566.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
143,40000,598.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
144,42500,698.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
145,45000,718.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
146,47500,576.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
147,50000,768.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
148,52500,848.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
