,Step,Reward,ENV,ACTION-BUFFER-SIZE,PROJECTION,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,TIME-SIG,SEED
81,45000,454.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
82,47500,776.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
83,50000,516.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
84,52500,556.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
85,55000,698.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
86,57500,512.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
87,60000,598.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
88,62500,494.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
89,65000,632.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
90,67500,772.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
91,70000,628.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
92,72500,400.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
93,75000,614.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
94,77500,532.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
95,80000,390.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
96,2500,278.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
97,5000,298.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
98,7500,280.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
99,10000,354.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
100,12500,740.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
101,15000,378.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
102,17500,496.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
103,20000,474.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
104,22500,500.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
105,25000,488.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
106,27500,522.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
107,30000,528.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
108,32500,552.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
109,35000,528.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
110,37500,484.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
111,40000,508.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
112,42500,488.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
113,45000,520.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
114,47500,544.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
115,50000,576.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
116,52500,644.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
117,55000,596.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
118,57500,554.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
119,60000,662.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
120,62500,1082.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
121,65000,1286.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
122,67500,1468.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
123,70000,2076.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
124,72500,2076.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
125,75000,2074.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
126,77500,2074.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
127,80000,2090.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
128,2500,198.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
129,5000,262.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
130,7500,302.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
131,10000,364.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
132,12500,394.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
133,15000,410.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
134,17500,440.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
135,20000,462.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
136,22500,464.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
137,25000,492.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
138,27500,518.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
139,30000,520.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
140,32500,518.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
141,35000,536.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
142,37500,522.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
143,40000,538.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
144,42500,562.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
145,45000,524.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
146,47500,588.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
147,50000,548.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
148,52500,538.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
149,55000,578.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
150,57500,536.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
151,60000,514.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
152,62500,560.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
