,Step,Reward,ENV,ACTION-BUFFER-SIZE,PROJECTION,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,TIME-SIG,SEED
248,62500,285.6,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
249,65000,315.0,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
250,67500,252.0,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
251,70000,231.0,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
252,72500,306.6,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
253,75000,268.8,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
254,77500,298.2,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
255,80000,323.4,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
256,2500,325.5,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
257,5000,383.25,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
258,7500,378.0,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
259,10000,289.8,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
260,12500,281.4,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
261,15000,239.4,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
262,17500,260.4,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
263,20000,252.0,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
264,22500,205.8,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
265,25000,214.2,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
266,27500,231.0,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
267,30000,264.6,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
268,32500,214.2,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
269,35000,294.0,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
270,37500,294.0,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
271,40000,172.2,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
272,42500,268.8,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
273,45000,239.4,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
274,47500,218.4,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
275,50000,298.2,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
276,52500,298.2,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
277,55000,226.8,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
278,57500,273.0,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
279,60000,214.2,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
280,62500,260.4,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
281,65000,319.2,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
282,67500,239.4,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
283,70000,247.8,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
284,72500,226.8,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
285,75000,247.8,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
286,77500,289.8,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
287,80000,273.0,assault,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
288,2500,270.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
289,5000,270.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
290,7500,220.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
291,10000,400.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
292,12500,390.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
293,15000,370.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
294,17500,410.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
295,20000,500.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
296,22500,660.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
297,25000,620.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
298,27500,610.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
299,30000,730.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
300,32500,880.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
301,35000,970.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
302,37500,890.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
303,40000,1040.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
304,42500,810.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
305,45000,920.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
306,47500,820.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
307,50000,760.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
308,52500,800.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
309,55000,1050.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
310,57500,1000.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
311,60000,1110.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
312,62500,1180.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
313,65000,690.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
314,67500,1050.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
315,70000,1290.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
316,72500,1210.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
317,75000,1360.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
318,77500,1370.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
319,80000,1390.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
320,2500,140.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
321,5000,360.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
322,7500,460.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
323,10000,650.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
324,12500,590.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
325,15000,860.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
326,17500,820.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
327,20000,520.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
328,22500,410.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
329,25000,520.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
330,27500,590.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
331,30000,980.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
332,32500,980.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
333,35000,1080.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
334,37500,1140.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
335,40000,1200.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
336,42500,1300.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
337,45000,1370.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
338,47500,1610.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
339,50000,1510.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
340,52500,1640.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
341,55000,1750.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
342,57500,1990.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
343,60000,1760.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
344,62500,1450.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
345,65000,1500.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
346,67500,1420.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
347,70000,1220.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
348,72500,1340.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
349,75000,890.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
350,77500,870.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
351,80000,900.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
352,2500,350.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
353,5000,290.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
354,7500,300.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
355,10000,490.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
356,12500,740.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
357,15000,910.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
358,17500,940.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
359,20000,990.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
360,22500,1100.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
361,25000,1310.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
362,27500,1410.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
363,30000,1350.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
364,32500,1380.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
365,35000,1520.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
366,37500,1470.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
367,40000,1650.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
368,42500,1590.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
369,45000,1650.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
370,47500,1630.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
371,50000,1740.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
372,52500,1710.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
373,55000,1830.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
374,57500,1930.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
375,60000,2060.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
376,62500,2140.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
377,65000,2170.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
378,67500,2200.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
379,70000,2130.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
380,72500,2090.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
381,75000,2200.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
382,77500,2200.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
383,80000,1940.0,asterix,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
384,2500,3.333333333333333,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
385,5000,4.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
386,7500,14.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
387,10000,24.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
388,12500,28.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
389,15000,34.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
390,17500,20.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
391,20000,24.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
392,22500,30.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
393,25000,26.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
394,27500,28.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
395,30000,30.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
396,32500,30.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
397,35000,34.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
398,37500,34.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
399,40000,38.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
400,42500,48.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
401,45000,38.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
402,47500,34.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
403,50000,44.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
404,52500,58.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
405,55000,38.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
406,57500,62.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
407,60000,66.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
408,62500,54.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
409,65000,60.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
410,67500,62.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
411,70000,60.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
412,72500,50.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
413,75000,70.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
414,77500,70.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
415,80000,72.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
416,2500,23.33333333333333,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
417,5000,20.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
418,7500,20.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
419,10000,16.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
420,12500,28.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
421,15000,42.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
422,17500,30.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
423,20000,56.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
424,22500,52.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
425,25000,46.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
426,27500,48.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
427,30000,54.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
428,32500,60.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
429,35000,64.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
430,37500,68.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
431,40000,56.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
432,42500,66.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
433,45000,66.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
434,47500,82.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
435,50000,74.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
436,52500,84.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
437,55000,86.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
438,57500,104.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
439,60000,112.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
440,62500,122.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
441,65000,128.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
442,67500,162.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
443,70000,182.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
444,72500,194.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
445,75000,194.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
446,77500,194.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
447,80000,194.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1
448,2500,10.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
449,5000,6.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
450,7500,10.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
451,10000,22.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
452,12500,24.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
453,15000,24.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
454,17500,34.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
455,20000,34.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
456,22500,44.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
457,25000,40.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
458,27500,44.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
459,30000,48.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
460,32500,48.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
461,35000,42.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
462,37500,46.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
463,40000,42.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
464,42500,48.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
465,45000,52.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
466,47500,68.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
467,50000,66.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
468,52500,56.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
469,55000,62.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
470,57500,70.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
471,60000,68.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
472,62500,64.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
473,65000,54.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
474,67500,62.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
475,70000,70.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
476,72500,64.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
477,75000,60.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
478,77500,80.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
479,80000,90.0,bank_heist,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
480,2500,2000.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
481,5000,2000.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
482,7500,2800.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
483,10000,3000.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
484,12500,2800.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
485,15000,2800.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
486,17500,6400.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
487,20000,5800.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
488,22500,5200.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
489,25000,3800.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
490,27500,3600.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
491,30000,3400.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
492,32500,6200.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
493,35000,6800.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
494,37500,4200.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
495,40000,4200.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
496,42500,5400.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
497,45000,4000.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
498,47500,3200.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
499,50000,5200.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
500,52500,8600.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
501,55000,12600.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
502,57500,14200.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
503,60000,15800.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
504,62500,15200.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
505,65000,16600.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
506,67500,15400.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
507,70000,13200.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
508,72500,12400.0,battle_zone,80000,very very sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
